PeakID;Depth;Height;X;Y;Type;Area2d;In2011;NBSFilter;Filter
272872;-2;3615;-138.087500000000000;57.937500000000000;1;294.760144907912000;1.000000000000000;;1
307894;-2;4938;165.129166666666000;55.445833333333300;1;870.940081320400000;0.000000000000000;;1
322946;-2;3464;168.562500000000000;54.354166666666600;1;1012.703564887670000;0.000000000000000;;0
2222969;-2;3659;168.612500000000000;54.337499999999900;1;997.144991148926000;0.000000000000000;;1
2273798;-2;4839;-135.662499999999000;53.304166666666600;1;937.244168395916000;1.000000000000000;;1
2333161;-2;2077;176.545833333333000;52.120833333333300;1;735.795679542310000;0.000000000000000;;0
2333581;-2;2132;176.570833333333000;52.120833333333300;1;720.223284208082000;0.000000000000000;;1
2450173;-2;2854;154.112500000000000;49.712499999999900;1;277.959306291274000;1.000000000000000;;1
2587362;-2;3210;-5.287499999999990;46.770833333333300;1;391.183921463440000;1.000000000000000;;1
409927;-2;4517;-130.745833333333000;46.737499999999900;1;878.322886705051000;1.000000000000000;;1
414458;-2;2356;150.862500000000000;46.304166666666600;1;831.251815790850000;0.000000000000000;;1
2636881;-2;2260;-48.204166666666600;45.479166666666600;1;463.698143143136000;1.000000000000000;;1
487002;-2;7012;171.187500000000000;37.679166666666600;1;1071.614816083450000;1.000000000000000;;1
2952025;-2;2561;-25.054166666666600;37.045833333333300;1;606.877117586796000;1.000000000000000;;1
3004807;-2;4558;171.020833333333000;35.720833333333300;1;1057.588420716400000;1.000000000000000;;1
3004808;-2;4315;171.045833333333000;35.712499999999900;1;978.098053994604000;1.000000000000000;;0
508442;-2;3829;-30.620833333333300;34.587499999999900;1;943.114073230596000;1.000000000000000;;1
513952;-2;5960;-14.379166666666600;33.837499999999900;1;995.082109287032000;1.000000000000000;;1
527297;-2;4696;-65.095833333333300;32.112500000000000;1;582.807141967035000;1.000000000000000;;0
527521;-2;4509;-65.029166666666600;32.087499999999900;1;640.882950858463000;1.000000000000000;;0
3152889;-2;4701;-65.070833333333300;32.079166666666600;1;666.639823540098000;1.000000000000000;;0
528207;-2;5746;-65.154166666666600;32.004166666666600;1;865.453810407526000;1.000000000000000;;0
3158011;-2;6231;-65.187500000000000;31.954166666666600;1;982.557254023885000;1.000000000000000;;1
3160381;-2;2473;-10.312500000000000;31.895833333333300;1;1007.996498942780000;1.000000000000000;;1
532409;-2;4652;-28.995833333333300;31.512500000000000;1;999.475438572580000;1.000000000000000;;1
535466;-2;4346;-13.679166666666600;31.187500000000000;1;1113.471552562850000;1.000000000000000;;1
536271;-2;4008;-13.704166666666600;31.104166666666600;1;1115.430674112190000;1.000000000000000;;0
3194436;-2;3754;-13.745833333333300;31.062500000000000;1;1073.470298492190000;1.000000000000000;;0
3240952;-2;3368;-28.287499999999900;30.045833333333300;1;518.436674625627000;0.000000000000000;;1
3253493;-2;3821;140.337499999999000;29.795833333333300;1;772.497478536743000;1.000000000000000;;1
3306646;-2;5767;-176.704166666666000;28.604166666666600;1;983.691296114060000;1.000000000000000;;1
561524;-2;5628;-176.687500000000000;28.554166666666600;1;1117.415532828240000;1.000000000000000;;0
3310731;-2;5590;-176.729166666666000;28.512500000000000;1;1107.003571936200000;1.000000000000000;;0
567588;-2;6453;-171.062500000000000;27.937500000000000;1;1108.247732556540000;1.000000000000000;;1
568976;-2;8275;168.729166666666000;27.804166666666600;1;1087.412547096030000;1.000000000000000;;1
3369075;-2;3823;140.879166666666000;27.245833333333300;1;1156.329620480470000;1.000000000000000;;1
576298;-2;5190;-176.479166666666000;27.004166666666600;1;1161.337453032190000;1.000000000000000;;1
577435;-2;5107;-176.454166666666000;26.887500000000000;1;1163.744100973720000;1.000000000000000;;0
3398827;-2;2522;126.820833333333000;26.595833333333300;1;511.928574249116000;1.000000000000000;;1
3409804;-2;6448;-174.545833333333000;26.337499999999900;1;1163.242576675260000;1.000000000000000;;0
582901;-2;6523;-174.570833333333000;26.320833333333300;1;1175.330831210580000;1.000000000000000;;1
583143;-2;6292;-174.512499999999000;26.295833333333300;1;1066.554272645050000;1.000000000000000;;0
585850;-2;2788;-173.495833333333000;26.004166666666600;1;989.873009143043000;1.000000000000000;;0
586128;-2;3203;-173.412499999999000;25.970833333333300;1;1057.205485720900000;1.000000000000000;;1
586129;-2;3019;-173.362500000000000;25.970833333333300;1;1068.333964517970000;1.000000000000000;;0
589214;-2;3825;-76.787500000000000;25.620833333333300;1;593.302505390425000;0.000000000000000;;1
589286;-2;4507;-172.504166666666000;25.612499999999900;1;918.067763280138000;1.000000000000000;;1
589432;-2;2658;-169.520833333333000;25.595833333333300;1;974.319100017345000;0.000000000000000;;0
590052;-2;3985;-172.470833333333000;25.570833333333300;1;1047.550629708840000;1.000000000000000;;0
589729;-2;3970;-172.362500000000000;25.562500000000000;1;1058.901728659390000;1.000000000000000;;0
591107;-2;4218;-172.070833333333000;25.412499999999900;1;1023.635656938350000;1.000000000000000;;0
591182;-2;4407;-172.012499999999000;25.404166666666600;1;1044.842480911450000;1.000000000000000;;1
591245;-2;3557;-169.587500000000000;25.395833333333300;1;927.004426959975000;0.000000000000000;;1
591658;-2;4289;-172.104166666666000;25.354166666666600;1;1017.597504630550000;1.000000000000000;;0
3468137;-2;5044;-115.820833333333000;24.962500000000000;1;942.107460013700000;1.000000000000000;;0
595376;-2;5252;-115.754166666666000;24.954166666666600;1;889.888626940883000;1.000000000000000;;1
596125;-2;4640;-115.929166666666000;24.870833333333300;1;827.341106575462000;1.000000000000000;;0
601234;-2;6631;-74.462500000000000;24.304166666666600;1;736.938495608753000;1.000000000000000;;1
601687;-2;6139;-74.495833333333300;24.254166666666600;1;765.417290086380000;0.000000000000000;;0
604538;-2;3719;-75.070833333333300;23.912499999999900;1;966.560173571869000;1.000000000000000;;1
3513709;-2;3381;-75.037500000000000;23.795833333333300;1;883.287648962776000;1.000000000000000;;0
3514320;-2;2831;-75.070833333333300;23.770833333333300;1;637.134286851920000;1.000000000000000;;0
610158;-2;4155;-162.937500000000000;23.262500000000000;1;999.425874297008000;1.000000000000000;;1
3534416;-2;2656;141.587499999999000;23.229166666666600;1;828.426661086231000;1.000000000000000;;1
3535076;-2;2587;141.562500000000000;23.212500000000000;1;652.003697965675000;1.000000000000000;;0
3538770;-2;4888;-73.845833333333300;23.104166666666600;1;879.482150973148000;0.000000000000000;;1
3539401;-2;5444;-73.595833333333300;23.079166666666600;1;742.885457197749000;1.000000000000000;;1
3542994;-2;4074;63.862499999999900;22.995833333333300;1;880.898436679055000;1.000000000000000;;1
615158;-2;7639;160.879166666666000;22.687500000000000;1;1125.172222605150000;1.000000000000000;;1
616503;-2;3476;-74.795833333333300;22.529166666666600;1;919.245834688129000;1.000000000000000;;0
3560531;-2;3539;-74.754166666666600;22.520833333333300;1;998.662271179105000;1.000000000000000;;1
617877;-2;6548;161.479166666666000;22.387500000000000;1;1130.072498501770000;1.000000000000000;;1
618427;-2;4878;-72.662500000000000;22.320833333333300;1;747.843343123874000;1.000000000000000;;1
3574823;-2;3181;-74.529166666666600;22.145833333333300;1;928.005252808346000;1.000000000000000;;0
3575526;-2;3255;-74.504166666666600;22.129166666666600;1;939.301587431246000;1.000000000000000;;0
3576454;-2;2986;-74.462500000000000;22.104166666666600;1;864.656050302811000;1.000000000000000;;0
620520;-2;3483;-74.645833333333300;22.087500000000000;1;809.074772881660000;1.000000000000000;;1
620733;-2;2912;-74.462500000000000;22.062500000000000;1;816.752588450653000;1.000000000000000;;0
3579862;-2;2169;-85.029166666666600;22.012500000000000;1;471.906266082134000;1.000000000000000;;1
621258;-2;3068;-74.462500000000000;22.004166666666600;1;695.366847653047000;1.000000000000000;;0
3582098;-2;3062;-85.254166666666600;21.945833333333300;1;448.658180641973000;1.000000000000000;;1
3582409;-2;2748;-76.279166666666600;21.945833333333300;1;448.658180641973000;1.000000000000000;;1
623752;-2;3103;-73.845833333333300;21.712500000000000;1;644.361152316347000;1.000000000000000;;1
624383;-2;3471;-80.645833333333300;21.637500000000000;1;771.435919096957000;1.000000000000000;;1
624467;-2;2767;-80.929166666666600;21.620833333333300;1;1047.163728190870000;1.000000000000000;;0
624695;-2;2893;-80.895833333333300;21.604166666666600;1;940.284137432394000;1.000000000000000;;1
3597918;-2;4511;-80.179166666666600;21.512500000000000;1;760.105849360194000;1.000000000000000;;1
626295;-2;3592;-79.937500000000000;21.420833333333300;1;409.057310608561000;1.000000000000000;;1
627359;-2;3330;-79.837500000000000;21.295833333333300;1;826.235202155264000;1.000000000000000;;0
3607171;-2;3478;-79.820833333333300;21.254166666666600;1;763.168197538933000;1.000000000000000;;0
628548;-2;3627;-79.754166666666600;21.170833333333300;1;832.127036619931000;1.000000000000000;;1
3612183;-2;2624;-71.287500000000000;21.120833333333300;1;730.474902328236000;0.000000000000000;;1
629948;-2;3141;-70.829166666666600;21.020833333333300;1;742.330490600560000;0.000000000000000;;1
635651;-2;5926;-69.137500000000000;20.420833333333300;1;1148.805592269530000;1.000000000000000;;0
636061;-2;5945;-69.070833333333300;20.379166666666600;1;836.737594073862000;1.000000000000000;;1
636838;-2;5499;163.045833333333000;20.304166666666600;1;1096.800832135520000;1.000000000000000;;1
637227;-2;3896;-69.537500000000000;20.262500000000000;1;507.798736218378000;1.000000000000000;;1
3652275;-2;2794;121.854166666666000;20.045833333333300;1;441.619328414288000;1.000000000000000;;1
642537;-2;2951;121.495833333333000;19.704166666666600;1;728.025712080255000;1.000000000000000;;1
3672678;-2;2061;121.504166666666000;19.504166666666600;1;633.112662207721000;1.000000000000000;;1
3690662;-2;1799;-87.412499999999900;19.029166666666600;1;348.005630764106000;1.000000000000000;;1
3691537;-2;2650;122.095833333333000;19.012500000000000;1;587.305178439131000;1.000000000000000;;1
3692907;-2;2234;122.095833333333000;18.979166666666600;1;465.953836972348000;1.000000000000000;;0
650048;-2;2859;-83.854166666666600;18.887500000000000;1;998.413468416576000;1.000000000000000;;1
650847;-2;3588;-83.254166666666600;18.804166666666600;1;984.753472771430000;1.000000000000000;;1
652425;-2;2103;-73.229166666666600;18.637500000000000;1;505.711132479604000;1.000000000000000;;1
652492;-2;2081;-73.187500000000000;18.629166666666600;1;561.011909555571000;1.000000000000000;;0
653180;-2;2200;-75.745833333333300;18.554166666666600;1;1006.225244492640000;1.000000000000000;;1
653406;-2;3133;-84.070833333333300;18.545833333333300;1;655.154479901941000;1.000000000000000;;0
653605;-2;3279;-83.970833333333300;18.504166666666600;1;1026.160951321340000;1.000000000000000;;0
653680;-2;2186;-75.779166666666600;18.495833333333300;1;1032.452451153770000;1.000000000000000;;0
653772;-2;3839;-84.020833333333300;18.487499999999900;1;848.334313269523000;1.000000000000000;;1
653862;-2;2613;-75.912500000000000;18.479166666666600;1;867.769378829025000;1.000000000000000;;0
654654;-2;2917;-75.995833333333300;18.395833333333300;1;1029.006101332120000;1.000000000000000;;1
3715240;-2;5084;-84.254166666666600;18.379166666666600;1;857.154264406365000;1.000000000000000;;1
3715911;-2;3152;-64.154166666666600;18.362499999999900;1;518.190183445059000;1.000000000000000;;0
3718124;-2;3595;-64.212500000000000;18.304166666666600;1;466.181755538344000;1.000000000000000;;1
3723843;-2;3518;143.120833333333000;18.145833333333300;1;923.182532598571000;1.000000000000000;;1
657345;-2;3505;143.120833333333000;18.112499999999900;1;942.968942679580000;1.000000000000000;;0
3736089;-2;2622;-64.462500000000000;17.820833333333300;1;960.906470567256000;1.000000000000000;;1
3736711;-2;2802;-65.937500000000000;17.804166666666600;1;495.364998678983000;1.000000000000000;1;1
660568;-2;1951;-75.654166666666600;17.745833333333300;1;883.652512396701000;1.000000000000000;;0
3738962;-2;2098;-75.595833333333300;17.745833333333300;1;846.183147913448000;1.000000000000000;;0
660569;-2;2139;-75.579166666666600;17.745833333333300;1;704.892419341184000;1.000000000000000;;1
661070;-2;1947;-75.687500000000000;17.687500000000000;1;809.240016936349000;1.000000000000000;;0
3746061;-2;1960;-75.854166666666600;17.545833333333300;1;568.766438940148000;1.000000000000000;;0
3748834;-2;3428;56.920833333333300;17.470833333333300;1;238.030059573366000;1.000000000000000;;1
3749862;-2;2675;-76.895833333333300;17.437500000000000;1;612.916696054168000;1.000000000000000;;1
663257;-2;2152;-75.970833333333300;17.437500000000000;1;896.464100490729000;1.000000000000000;;0
663392;-2;4269;-83.970833333333300;17.420833333333300;1;1006.307095811180000;1.000000000000000;;0
3750440;-2;4352;-83.879166666666600;17.420833333333300;1;1022.367271337950000;1.000000000000000;;1
663645;-2;2236;-63.904166666666600;17.387500000000000;1;445.146703564409000;1.000000000000000;;1
663708;-2;2296;-76.062500000000000;17.379166666666600;1;991.482152337943000;1.000000000000000;;0
3752188;-2;2548;-76.154166666666600;17.370833333333300;1;709.385788588983000;1.000000000000000;;0
3752187;-2;2630;-76.179166666666600;17.362499999999900;1;740.023323988175000;1.000000000000000;;1
665139;-2;7341;166.004166666666000;17.229166666666600;1;1048.055020652890000;1.000000000000000;;1
666148;-2;1591;111.462499999999000;17.112499999999900;1;928.323218344867000;0.000000000000000;;0
666149;-2;1615;111.520833333333000;17.112499999999900;1;970.769834594336000;0.000000000000000;;1
666964;-2;5529;162.620833333333000;17.012500000000000;1;1085.909644168260000;1.000000000000000;;1
667726;-2;2481;-83.345833333333300;16.912499999999900;1;1057.526583538820000;1.000000000000000;;1
667796;-2;2304;-83.212500000000000;16.904166666666600;1;746.045611918384000;1.000000000000000;;0
3774445;-2;4593;-169.462500000000000;16.695833333333300;1;944.278545950073000;1.000000000000000;;0
669440;-2;5077;-169.420833333333000;16.695833333333300;1;1071.392965597190000;1.000000000000000;;0
669441;-2;5305;-169.387499999999000;16.695833333333300;1;1071.392965597190000;1.000000000000000;;1
3777800;-2;3452;-63.937500000000000;16.587500000000000;1;1007.789945016420000;1.000000000000000;;1
3782309;-2;2768;146.045833333333000;16.445833333333300;1;707.675551077202000;1.000000000000000;;1
674815;-2;1480;-79.437500000000000;16.045833333333300;1;1007.025067439710000;0.000000000000000;;0
674857;-2;1643;110.920833333333000;16.045833333333300;1;870.715044498978000;0.000000000000000;;1
676657;-2;4915;124.287500000000000;15.837500000000000;1;1063.278607563530000;1.000000000000000;;1
3807256;-2;2625;-63.595833333333300;15.629166666666600;1;1089.402074583800000;1.000000000000000;;1
678928;-2;8472;161.820833333333000;15.562500000000000;1;990.283016473263000;1.000000000000000;;1
3810894;-2;8433;161.795833333333000;15.512500000000000;1;912.461380828911000;1.000000000000000;;0
681925;-2;1975;-60.954166666666600;15.195833333333300;1;810.247534148417000;1.000000000000000;;1
3820320;-2;1971;-60.904166666666600;15.195833333333300;1;886.383553677694000;1.000000000000000;;0
3820665;-2;2842;112.129166666666000;15.179166666666600;1;302.989061489971000;1.000000000000000;;1
689574;-2;1949;-92.787499999999900;14.162499999999900;1;701.438086469154000;1.000000000000000;;1
691563;-2;2105;72.229166666666600;13.895833333333300;1;951.214317535318000;0.000000000000000;;1
3866336;-2;2169;72.312500000000000;13.612499999999900;1;321.091521902416000;1.000000000000000;;1
693902;-2;2097;-80.079166666666600;13.587500000000000;1;1009.822462661320000;0.000000000000000;;1
3879136;-2;2075;-81.287499999999900;13.137500000000000;1;891.590370891828000;1.000000000000000;;1
3881147;-2;3295;144.470833333333000;13.079166666666600;1;808.323195276159000;1.000000000000000;;0
3881593;-2;3303;144.454166666666000;13.062500000000000;1;752.903695037482000;1.000000000000000;;1
699489;-2;8606;157.837499999999000;12.837500000000000;1;1128.942799820470000;1.000000000000000;;1
699490;-2;8577;157.862500000000000;12.837500000000000;1;1128.942799820470000;1.000000000000000;;0
699534;-2;3247;144.429166666666000;12.829166666666600;1;969.482515523911000;1.000000000000000;0;0
699760;-2;8585;157.870833333333000;12.795833333333300;1;1129.316412838400000;1.000000000000000;;0
700009;-2;4015;144.337499999999000;12.762500000000000;1;1051.441890840500000;1.000000000000000;0;0
3891376;-2;4151;144.362500000000000;12.695833333333300;1;1044.214338506500000;1.000000000000000;0;1
702043;-2;2013;-81.470833333333300;12.462500000000000;1;868.069425492599000;1.000000000000000;;1
3898153;-2;2121;52.112499999999900;12.445833333333300;1;963.369053271193000;1.000000000000000;;1
702189;-2;2130;71.920833333333300;12.445833333333300;1;1070.865940816780000;1.000000000000000;;1
702898;-2;2635;-81.220833333333300;12.329166666666600;1;992.566708470145000;1.000000000000000;;0
703140;-2;6021;170.070833333333000;12.304166666666600;1;1133.639280025900000;1.000000000000000;;1
703212;-2;2928;-81.187500000000000;12.287499999999900;1;1010.545751722310000;1.000000000000000;;1
3904553;-2;5954;170.087499999999000;12.220833333333300;1;1109.696325946210000;1.000000000000000;;0
704238;-2;6810;-119.595833333333000;12.129166666666600;1;1098.124199245210000;1.000000000000000;;1
705803;-2;1965;71.754166666666600;11.995833333333300;1;965.828805719593000;0.000000000000000;;0
705570;-2;2245;71.812500000000000;11.920833333333300;1;1094.059711545130000;1.000000000000000;;1
3913372;-2;2742;94.779166666666600;11.912499999999900;1;944.590710252640000;1.000000000000000;;1
3913620;-2;2580;94.754166666666600;11.904166666666600;1;928.581802343585000;1.000000000000000;;0
706754;-2;3126;116.304166666666000;11.737499999999900;1;864.129999026645000;1.000000000000000;;1
707377;-2;2620;116.254166666666000;11.645833333333300;1;858.098444608446000;1.000000000000000;;0
708137;-2;3344;114.629166666666000;11.520833333333300;1;972.472861812505000;1.000000000000000;;1
708443;-2;4229;114.379166666666000;11.479166666666600;1;784.324447036500000;1.000000000000000;;0
3926935;-2;2750;167.429166666666000;11.420833333333300;1;1055.016682463680000;1.000000000000000;0;0
708893;-2;2813;74.395833333333300;11.412499999999900;1;644.954038255833000;1.000000000000000;;1
708905;-2;4472;114.345833333333000;11.412499999999900;1;822.316398776187000;1.000000000000000;;0
3926936;-2;2897;167.454166666666000;11.412499999999900;1;1073.269668789830000;1.000000000000000;0;1
3927536;-2;4922;114.279166666666000;11.395833333333300;1;920.407804934674000;1.000000000000000;;1
709335;-2;2746;74.370833333333300;11.345833333333300;1;660.560323654644000;1.000000000000000;;0
709495;-2;2081;93.287500000000000;11.320833333333300;1;543.599305422162000;1.000000000000000;;1
3929724;-2;2930;74.404166666666600;11.304166666666600;1;712.884791365199000;1.000000000000000;;1
709710;-2;2851;74.404166666666600;11.287499999999900;1;720.002141639313000;1.000000000000000;;0
709830;-2;3141;74.029166666666600;11.270833333333300;1;1019.707549896390000;1.000000000000000;;1
3931771;-2;2705;74.462500000000000;11.237499999999900;1;763.302002183707000;1.000000000000000;;0
3932223;-2;2475;72.104166666666600;11.212500000000000;1;702.160746959253000;1.000000000000000;;0
710335;-2;2562;72.070833333333300;11.187500000000000;1;983.857449799474000;1.000000000000000;;1
710856;-2;3762;115.037500000000000;11.112499999999900;1;625.999957550306000;1.000000000000000;;1
710965;-2;2018;72.654166666666600;11.104166666666600;1;525.356242673503000;1.000000000000000;;1
710977;-2;3198;114.379166666666000;11.095833333333300;1;981.162919748586000;0.000000000000000;;1
711632;-2;8134;-170.837500000000000;10.995833333333300;1;1039.049959486890000;1.000000000000000;;1
3939896;-2;2687;114.345833333333000;10.962500000000000;1;271.640610324669000;0.000000000000000;;0
711968;-2;3965;114.062500000000000;10.954166666666600;1;912.432065763647000;0.000000000000000;0;1
3941733;-2;2435;73.604166666666600;10.887500000000000;1;470.528479141262000;1.000000000000000;;0
712392;-2;3128;73.654166666666600;10.887500000000000;1;997.487181530506000;1.000000000000000;;1
712445;-2;2312;72.554166666666600;10.879166666666600;1;996.713068405318000;1.000000000000000;;1
712461;-2;3639;114.920833333333000;10.879166666666600;1;941.109591649984000;1.000000000000000;;1
3943274;-2;3517;114.879166666666000;10.845833333333300;1;908.531267373237000;1.000000000000000;;0
3943516;-2;3417;114.845833333333000;10.837500000000000;1;739.649572524343000;1.000000000000000;;0
712917;-2;2420;117.812500000000000;10.812500000000000;1;860.577686428240000;1.000000000000000;;1
3944948;-2;2380;72.170833333333300;10.787499999999900;1;689.241095525183000;1.000000000000000;;1
713338;-2;3608;115.812500000000000;10.754166666666600;1;1030.352832981850000;1.000000000000000;;1
713622;-2;2431;114.470833333333000;10.704166666666600;1;1084.284714393350000;0.000000000000000;;1
714792;-2;3222;115.179166666666000;10.529166666666600;1;921.242244246737000;1.000000000000000;;1
714854;-2;2902;115.754166666666000;10.520833333333300;1;857.238320944592000;1.000000000000000;;1
3953323;-2;4409;140.137499999999000;10.487499999999900;1;974.741750184020000;1.000000000000000;;1
3953740;-2;4116;140.120833333333000;10.470833333333300;1;976.926983506341000;1.000000000000000;;0
3955317;-2;2019;92.029166666666600;10.404166666666600;1;397.515032830143000;1.000000000000000;;1
715862;-2;3254;115.062500000000000;10.362499999999900;1;670.751212581860000;1.000000000000000;;1
716101;-2;3988;113.462499999999000;10.329166666666600;1;704.209345608550000;1.000000000000000;;1
3958011;-2;4235;56.137499999999900;10.312500000000000;1;1087.037923272880000;1.000000000000000;;1
716519;-2;3455;113.620833333333000;10.262500000000000;1;769.500067640789000;1.000000000000000;;1
717528;-2;3453;113.854166666666000;10.112499999999900;1;708.089396561758000;1.000000000000000;;0
718134;-2;3070;114.029166666666000;10.029166666666600;1;645.453686233101000;1.000000000000000;;1
3966323;-2;3567;113.845833333333000;10.004166666666600;1;606.327584268064000;1.000000000000000;;1
718373;-2;3098;115.654166666666000;9.995833333333330;1;837.133875476645000;1.000000000000000;;1
3968500;-2;3285;121.504166666666000;9.929166666666670;1;793.640144322605000;1.000000000000000;;0
3968970;-2;2928;139.954166666666000;9.912499999999990;1;716.478207484832000;1.000000000000000;;1
